timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774300364940,-0.00321781,-1.04592,-0.150146,-0.0379302,0.0103499,0.0207795,3.34632,5,2.706,2,2
1774300364954,-0.00361093,-1.04264,-0.154417,-0.0366847,0.00984212,0.0212967,3.28036,5,2.72,2,2
1774300364967,-0.00415769,-1.03739,-0.150824,-0.035282100000000004,0.00895606,0.0212668,3.26582,5,2.733,2,2
1774300364980,-0.00495814,-1.03865,-0.15057,-0.0356409,0.00853505,0.021624,3.27551,5,2.746,2,2
1774300364994,-0.00418611,-1.03459,-0.141284,-0.033590300000000003,0.007636680000000001,0.021322999999999998,3.26581,5,2.76,2,2
1774300365007,-0.00441944,-1.03437,-0.146925,-0.0345279,0.00708843,0.0216214,3.3074,5,2.773,2,2
1774300365021,-0.00344675,-1.03328,-0.139474,-0.0326126,0.0059629,0.0209395,3.26397,5,2.787,2,2
1774300365034,-0.00490823,-1.03557,-0.143892,-0.033887600000000004,0.005512820000000001,0.0209896,3.30762,5,2.8,2,2
1774300365047,-0.00538758,-1.04151,-0.141934,-0.0316057,0.004587,0.0199278,3.30557,5,2.813,2,2
1774300365061,-0.00690297,-1.03152,-0.141118,-0.028454100000000003,0.00375166,0.0192211,3.2837,5,2.827,2,2
1774300365074,-0.00719899,-1.03077,-0.139944,-0.0290375,0.00313444,0.0186825,3.28436,5,2.84,2,2
1774300365087,-0.00726853,-1.03327,-0.140454,-0.028265099999999998,0.0023506,0.0180498,3.27796,5,2.853,2,2
1774300365101,-0.00681186,-1.0293,-0.140002,-0.0268894,0.0017049200000000002,0.017517,3.30125,5,2.867,2,2
1774300365114,-0.00632178,-1.02774,-0.137915,-0.027076799999999998,0.00107406,0.0169155,3.26229,5,2.88,2,2
1774300365128,-0.00682472,-1.02883,-0.139828,-0.027536200000000004,0.000568496,0.0166603,3.28358,5,2.894,2,2
1774300365141,-0.00731635,-1.03107,-0.139916,-0.0275331,-2.90729e-06,0.0162139,3.27188,5,2.907,2,2
1774300365154,-0.00762632,-1.02966,-0.140524,-0.0270249,-0.0006064870000000001,0.0158311,3.2789,5,2.92,2,2
1774300365168,-0.00750634,-1.02709,-0.139289,-0.0271875,-0.00112055,0.0156967,3.27244,5,2.934,2,2
1774300365181,-0.0067937,-1.02569,-0.13891,-0.027675,-0.00161862,0.015587,3.32638,5,2.947,2,2
1774300365194,-0.00731872,-1.02475,-0.135697,-0.0281907,-0.00170766,0.0155819,3.28803,5,2.96,3,3
1774300365208,-0.00776739,-1.02162,-0.132901,-0.0286048,-0.0019373,0.0154358,3.29479,5,2.974,3,3
1774300365221,-0.00786545,-1.02175,-0.130367,-0.0301389,-0.00188001,0.015640400000000002,3.2876,5,2.987,3,3
1774300365235,-0.00787381,-1.02111,-0.129684,-0.031278600000000004,-0.00167179,0.0162404,3.26549,5,3.001,3,3
1774300365248,-0.006686,-1.02297,-0.130162,-0.0327056,-0.00147097,0.0173419,3.31497,5,3.014,3,3
