timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777578530269,-0.122,1.044,-0.549,0.179,-0.013,0.165,116.972,5.431,1.186,0.243,4,4,3.493
1777578530282,-0.072,1.071,-0.525,0.284,0.009,0.129,116.946,5.369,1.195,0.312,4,4,3.286
1777578530295,-0.084,1.084,-0.544,0.351,0.026,0.144,116.937,5.326,1.216,0.381,4,4,3.943
1777578530309,-0.145,1.096,-0.562,0.418,0.046,0.218,116.944,5.368,1.240,0.473,4,4,3.291
1777578530323,-0.142,1.144,-0.553,0.510,0.078,0.262,116.907,5.399,1.279,0.579,4,4,3.456
1777578530337,-0.136,1.339,-0.560,0.622,0.114,0.265,116.776,5.398,1.458,0.686,4,4,3.935
1777578530350,-0.074,1.446,-0.592,0.820,0.125,0.205,116.636,5.315,1.564,0.854,4,4,3.264
1777578530364,-0.139,1.507,-0.566,1.040,0.156,0.154,116.447,5.303,1.616,1.063,4,4,3.914
1777578530379,-0.036,1.459,-0.538,1.253,0.140,0.103,116.254,5.179,1.556,1.265,4,4,3.283
1777578530392,0.073,1.585,-0.514,1.502,0.106,0.053,115.996,4.939,1.668,1.507,4,4,3.263
1777578530406,0.046,1.659,-0.495,1.784,0.062,0.014,115.704,4.738,1.732,1.785,4,4,3.830
1777578530420,0.084,1.758,-0.452,2.128,0.030,-0.049,115.352,4.508,1.817,2.129,4,4,3.267
1777578530433,0.087,1.754,-0.421,2.461,-0.010,-0.113,114.983,4.282,1.806,2.463,4,4,3.882
1777578530447,-0.048,1.935,-0.436,2.501,-0.035,-0.188,114.601,4.192,1.984,2.509,4,4,3.274
1777578530460,-0.156,1.982,-0.552,2.501,-0.004,-0.269,114.320,4.196,2.064,2.516,4,4,3.250
1777578530478,-0.313,2.141,-0.733,2.501,0.185,-0.331,114.151,4.311,2.285,2.530,4,4,7.427
1777578530492,-0.001,1.586,-0.815,2.501,0.226,0.025,114.246,4.178,1.784,2.512,4,4,3.628
1777578530505,-0.366,1.759,-0.893,2.501,0.315,-0.087,114.329,4.375,2.006,2.523,4,4,3.989
1777578530519,-0.060,2.198,-0.396,2.501,0.327,0.089,113.890,4.286,2.234,2.524,4,4,3.284
1777578530533,0.060,0.545,0.313,2.501,0.322,0.034,112.215,3.983,0.631,2.522,4,4,3.250
1777578530546,0.222,-1.903,1.296,2.314,0.062,-0.031,106.987,3.688,2.313,2.315,4,4,3.701
1777578530560,-0.056,0.804,-0.651,1.784,0.028,-0.224,107.671,3.670,1.036,1.798,4,4,3.260
1777578530573,-0.035,-0.146,0.131,0.949,0.117,-0.491,102.823,3.872,0.199,1.075,4,4,3.890
1777578530587,-0.087,0.437,-0.133,0.299,0.151,-0.772,102.952,4.085,0.465,0.842,4,4,3.275
1777578530600,-0.035,0.316,-0.008,-0.135,0.196,-0.885,102.594,4.154,0.318,0.916,4,4,3.251
1777578530617,0.052,0.346,-0.002,-0.581,0.186,-0.844,102.212,3.758,0.350,1.041,4,4,6.871
1777578530631,0.142,0.261,0.019,-0.932,0.146,-0.717,101.706,2.753,0.298,1.186,4,4,3.268
1777578530644,0.167,0.175,0.003,-1.327,0.084,-0.584,101.309,1.306,0.242,1.452,4,4,4.014
1777578530662,0.132,0.140,-0.016,-1.904,0.007,-0.493,101.164,-0.074,0.193,1.967,4,4,3.262
1777578530675,0.096,0.227,-0.024,-2.306,-0.036,-0.465,101.004,-0.783,0.248,2.352,4,4,3.256
1777578530691,0.091,0.425,-0.098,-2.501,-0.073,-0.420,101.064,-1.126,0.445,2.538,4,4,5.507
1777578530704,0.089,0.629,-0.204,-2.501,-0.103,-0.346,101.278,-1.330,0.667,2.527,4,4,3.249
1777578530717,0.068,0.672,-0.443,-2.501,-0.129,-0.232,101.968,-1.439,0.808,2.515,4,4,3.900
1777578530731,0.102,0.802,-0.397,-2.501,-0.161,-0.160,102.416,-1.596,0.901,2.512,4,4,3.266
1777578530745,0.092,0.812,-0.492,-2.501,-0.215,-0.161,103.001,-1.719,0.955,2.516,4,4,3.420
